DDInter_ID,DDInter_name,normalized_DDInter_name,PrimeKG_name,normalized_PrimeKG_name,DrugBank_ID,equal_after_normalization,route_or_formulation_qualifier_detected,lexical_attention_reason,suspicious_lexical_case,review_status
DDInter326,Cefpodoxime,cefpodoxime,Cefpodoxime,cefpodoxime,DB01416,true,false,,false,accepted_exact_normalized_name
DDInter327,Cefprozil,cefprozil,Cefprozil,cefprozil,DB01150,true,false,,false,accepted_exact_normalized_name
DDInter328,Cefradine,cefradine,Cefradine,cefradine,DB01333,true,false,,false,accepted_exact_normalized_name
DDInter329,Ceftaroline fosamil,ceftaroline fosamil,Ceftaroline fosamil,ceftaroline fosamil,DB06590,true,false,,false,accepted_exact_normalized_name
DDInter330,Ceftazidime,ceftazidime,Ceftazidime,ceftazidime,DB00438,true,false,,false,accepted_exact_normalized_name
DDInter331,Ceftibuten,ceftibuten,Ceftibuten,ceftibuten,DB01415,true,false,,false,accepted_exact_normalized_name
DDInter332,Ceftizoxime,ceftizoxime,Ceftizoxime,ceftizoxime,DB01332,true,false,,false,accepted_exact_normalized_name
DDInter333,Ceftolozane,ceftolozane,Ceftolozane,ceftolozane,DB09050,true,false,,false,accepted_exact_normalized_name
DDInter334,Ceftriaxone,ceftriaxone,Ceftriaxone,ceftriaxone,DB01212,true,false,,false,accepted_exact_normalized_name
DDInter335,Cefuroxime,cefuroxime,Cefuroxime,cefuroxime,DB01112,true,false,,false,accepted_exact_normalized_name
DDInter336,Celecoxib,celecoxib,Celecoxib,celecoxib,DB00482,true,false,,false,accepted_exact_normalized_name
DDInter337,Cemiplimab,cemiplimab,Cemiplimab,cemiplimab,DB14707,true,false,,false,accepted_exact_normalized_name
DDInter338,Cenobamate,cenobamate,Cenobamate,cenobamate,DB06119,true,false,,false,accepted_exact_normalized_name
DDInter339,Cephalexin,cephalexin,Cephalexin,cephalexin,DB00567,true,false,,false,accepted_exact_normalized_name
DDInter34,Agalsidase beta,agalsidase beta,Agalsidase beta,agalsidase beta,DB00103,true,false,,false,accepted_exact_normalized_name
DDInter340,Ceritinib,ceritinib,Ceritinib,ceritinib,DB09063,true,false,,false,accepted_exact_normalized_name
DDInter341,Cerivastatin,cerivastatin,Cerivastatin,cerivastatin,DB00439,true,false,,false,accepted_exact_normalized_name
DDInter342,Certolizumab pegol,certolizumab pegol,Certolizumab pegol,certolizumab pegol,DB08904,true,false,,false,accepted_exact_normalized_name
DDInter343,Cetirizine,cetirizine,Cetirizine,cetirizine,DB00341,true,false,,false,accepted_exact_normalized_name
DDInter344,Cetuximab,cetuximab,Cetuximab,cetuximab,DB00002,true,false,,false,accepted_exact_normalized_name
DDInter346,Cevimeline,cevimeline,Cevimeline,cevimeline,DB00185,true,false,,false,accepted_exact_normalized_name
DDInter348,Chenodeoxycholic acid,chenodeoxycholic acid,Chenodeoxycholic acid,chenodeoxycholic acid,DB06777,true,false,,false,accepted_exact_normalized_name
DDInter349,Chloral hydrate,chloral hydrate,Chloral hydrate,chloral hydrate,DB01563,true,false,,false,accepted_exact_normalized_name
DDInter35,Albendazole,albendazole,Albendazole,albendazole,DB00518,true,false,,false,accepted_exact_normalized_name
DDInter350,Chlorambucil,chlorambucil,Chlorambucil,chlorambucil,DB00291,true,false,,false,accepted_exact_normalized_name
DDInter351,Chloramphenicol,chloramphenicol,Chloramphenicol,chloramphenicol,DB00446,true,false,,false,accepted_exact_normalized_name
DDInter354,Chlorcyclizine,chlorcyclizine,Chlorcyclizine,chlorcyclizine,DB08936,true,false,,false,accepted_exact_normalized_name
DDInter355,Chlordiazepoxide,chlordiazepoxide,Chlordiazepoxide,chlordiazepoxide,DB00475,true,false,,false,accepted_exact_normalized_name
DDInter357,Chlormezanone,chlormezanone,Chlormezanone,chlormezanone,DB01178,true,false,,false,accepted_exact_normalized_name
DDInter358,Chloroprocaine,chloroprocaine,Chloroprocaine,chloroprocaine,DB01161,true,false,,false,accepted_exact_normalized_name
DDInter359,Chloroquine,chloroquine,Chloroquine,chloroquine,DB00608,true,false,,false,accepted_exact_normalized_name
DDInter36,Albiglutide,albiglutide,Albiglutide,albiglutide,DB09043,true,false,,false,accepted_exact_normalized_name
DDInter360,Chlorothiazide,chlorothiazide,Chlorothiazide,chlorothiazide,DB00880,true,false,,false,accepted_exact_normalized_name
DDInter361,Chlorphenesin,chlorphenesin,Chlorphenesin,chlorphenesin,DB00856,true,false,,false,accepted_exact_normalized_name
DDInter362,Chlorpheniramine,chlorpheniramine,Chlorpheniramine,chlorpheniramine,DB01114,true,false,,false,accepted_exact_normalized_name
DDInter363,Chlorpromazine,chlorpromazine,Chlorpromazine,chlorpromazine,DB00477,true,false,,false,accepted_exact_normalized_name
DDInter364,Chlorpropamide,chlorpropamide,Chlorpropamide,chlorpropamide,DB00672,true,false,,false,accepted_exact_normalized_name
DDInter365,Chlorthalidone,chlorthalidone,Chlorthalidone,chlorthalidone,DB00310,true,false,,false,accepted_exact_normalized_name
DDInter366,Chlorzoxazone,chlorzoxazone,Chlorzoxazone,chlorzoxazone,DB00356,true,false,,false,accepted_exact_normalized_name
DDInter367,Cholecalciferol,cholecalciferol,Cholecalciferol,cholecalciferol,DB00169,true,false,,false,accepted_exact_normalized_name
DDInter368,Cholestyramine,cholestyramine,Cholestyramine,cholestyramine,DB01432,true,false,,false,accepted_exact_normalized_name
DDInter369,Cholic Acid,cholic acid,Cholic Acid,cholic acid,DB02659,true,false,,false,accepted_exact_normalized_name
DDInter370,Choline salicylate,choline salicylate,Choline salicylate,choline salicylate,DB14006,true,false,,false,accepted_exact_normalized_name
DDInter371,Chondroitin sulfate,chondroitin sulfate,Chondroitin sulfate,chondroitin sulfate,DB09301,true,false,,false,accepted_exact_normalized_name
DDInter373,Chromic chloride,chromic chloride,Chromic chloride,chromic chloride,DB09129,true,false,,false,accepted_exact_normalized_name
DDInter375,Ciclesonide,ciclesonide,Ciclesonide,ciclesonide,DB01410,true,false,,false,accepted_exact_normalized_name
DDInter378,Cidofovir,cidofovir,Cidofovir,cidofovir,DB00369,true,false,,false,accepted_exact_normalized_name
DDInter379,Cilostazol,cilostazol,Cilostazol,cilostazol,DB01166,true,false,,false,accepted_exact_normalized_name
DDInter38,Aldesleukin,aldesleukin,Aldesleukin,aldesleukin,DB00041,true,false,,false,accepted_exact_normalized_name
DDInter380,Cimetidine,cimetidine,Cimetidine,cimetidine,DB00501,true,false,,false,accepted_exact_normalized_name
DDInter381,Cinacalcet,cinacalcet,Cinacalcet,cinacalcet,DB01012,true,false,,false,accepted_exact_normalized_name
DDInter383,Cinoxacin,cinoxacin,Cinoxacin,cinoxacin,DB00827,true,false,,false,accepted_exact_normalized_name
DDInter384,Ciprofloxacin,ciprofloxacin,Ciprofloxacin,ciprofloxacin,DB00537,true,false,,false,accepted_exact_normalized_name
DDInter385,Cisapride,cisapride,Cisapride,cisapride,DB00604,true,false,,false,accepted_exact_normalized_name
DDInter386,Cisatracurium,cisatracurium,Cisatracurium,cisatracurium,DB00565,true,false,,false,accepted_exact_normalized_name
DDInter387,Cisplatin,cisplatin,Cisplatin,cisplatin,DB00515,true,false,,false,accepted_exact_normalized_name
DDInter388,Citalopram,citalopram,Citalopram,citalopram,DB00215,true,false,,false,accepted_exact_normalized_name
DDInter39,Alectinib,alectinib,Alectinib,alectinib,DB11363,true,false,,false,accepted_exact_normalized_name
DDInter390,Citric acid,citric acid,Citric acid,citric acid,DB04272,true,false,,false,accepted_exact_normalized_name
DDInter392,Cladribine,cladribine,Cladribine,cladribine,DB00242,true,false,,false,accepted_exact_normalized_name
DDInter393,Clarithromycin,clarithromycin,Clarithromycin,clarithromycin,DB01211,true,false,,false,accepted_exact_normalized_name
DDInter394,Clavulanic acid,clavulanic acid,Clavulanic acid,clavulanic acid,DB00766,true,false,,false,accepted_exact_normalized_name
DDInter395,Clemastine,clemastine,Clemastine,clemastine,DB00283,true,false,,false,accepted_exact_normalized_name
DDInter396,Clevidipine,clevidipine,Clevidipine,clevidipine,DB04920,true,false,,false,accepted_exact_normalized_name
DDInter397,Clidinium,clidinium,Clidinium,clidinium,DB00771,true,false,,false,accepted_exact_normalized_name
DDInter398,Clindamycin,clindamycin,Clindamycin,clindamycin,DB01190,true,false,,false,accepted_exact_normalized_name
DDInter40,Alefacept,alefacept,Alefacept,alefacept,DB00092,true,false,,false,accepted_exact_normalized_name
DDInter401,Clobazam,clobazam,Clobazam,clobazam,DB00349,true,false,,false,accepted_exact_normalized_name
DDInter402,Clobetasol,clobetasol,Clobetasol,clobetasol,DB11750,true,false,,false,accepted_exact_normalized_name
DDInter405,Clofarabine,clofarabine,Clofarabine,clofarabine,DB00631,true,false,,false,accepted_exact_normalized_name
DDInter406,Clofazimine,clofazimine,Clofazimine,clofazimine,DB00845,true,false,,false,accepted_exact_normalized_name
DDInter407,Clofedanol,clofedanol,Clofedanol,clofedanol,DB04837,true,false,,false,accepted_exact_normalized_name
DDInter408,Clofibrate,clofibrate,Clofibrate,clofibrate,DB00636,true,false,,false,accepted_exact_normalized_name
DDInter409,Clomifene,clomifene,Clomifene,clomifene,DB00882,true,false,,false,accepted_exact_normalized_name
DDInter41,Alemtuzumab,alemtuzumab,Alemtuzumab,alemtuzumab,DB00087,true,false,,false,accepted_exact_normalized_name
DDInter410,Clomipramine,clomipramine,Clomipramine,clomipramine,DB01242,true,false,,false,accepted_exact_normalized_name
DDInter411,Clonazepam,clonazepam,Clonazepam,clonazepam,DB01068,true,false,,false,accepted_exact_normalized_name
DDInter412,Clonidine,clonidine,Clonidine,clonidine,DB00575,true,false,,false,accepted_exact_normalized_name
DDInter413,Clopidogrel,clopidogrel,Clopidogrel,clopidogrel,DB00758,true,false,,false,accepted_exact_normalized_name
DDInter414,Clorazepic acid,clorazepic acid,Clorazepic acid,clorazepic acid,DB00628,true,false,,false,accepted_exact_normalized_name
DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),clostridium tetani toxoid antigen (formaldehyde inactivated),Clostridium tetani toxoid antigen (formaldehyde inactivated),clostridium tetani toxoid antigen (formaldehyde inactivated),DB10583,true,true,parenthetical_or_comma_exact_match;qualifier_preserved_exactly:formaldehyde inactivated,false,accepted_exact_normalized_name
DDInter416,Clotrimazole,clotrimazole,Clotrimazole,clotrimazole,DB00257,true,false,,false,accepted_exact_normalized_name
DDInter418,Cloxacillin,cloxacillin,Cloxacillin,cloxacillin,DB01147,true,false,,false,accepted_exact_normalized_name
DDInter419,Clozapine,clozapine,Clozapine,clozapine,DB00363,true,false,,false,accepted_exact_normalized_name
DDInter42,Alendronic acid,alendronic acid,Alendronic acid,alendronic acid,DB00630,true,false,,false,accepted_exact_normalized_name
DDInter420,Coagulation Factor IX Human,coagulation factor ix human,Coagulation Factor IX Human,coagulation factor ix human,DB13152,true,false,,false,accepted_exact_normalized_name
DDInter421,Coagulation factor VIIa Recombinant Human,coagulation factor viia recombinant human,Coagulation factor VIIa Recombinant Human,coagulation factor viia recombinant human,DB00036,true,true,qualifier_preserved_exactly:recombinant,false,accepted_exact_normalized_name
DDInter422,Coagulation factor X human,coagulation factor x human,Coagulation factor X human,coagulation factor x human,DB13148,true,false,,false,accepted_exact_normalized_name
DDInter424,Cobicistat,cobicistat,Cobicistat,cobicistat,DB09065,true,false,,false,accepted_exact_normalized_name
DDInter425,Cobimetinib,cobimetinib,Cobimetinib,cobimetinib,DB05239,true,false,,false,accepted_exact_normalized_name
DDInter429,Codeine,codeine,Codeine,codeine,DB00318,true,false,,false,accepted_exact_normalized_name
DDInter43,Alfentanil,alfentanil,Alfentanil,alfentanil,DB00802,true,false,,false,accepted_exact_normalized_name
DDInter431,Colchicine,colchicine,Colchicine,colchicine,DB01394,true,false,,false,accepted_exact_normalized_name
DDInter432,Colesevelam,colesevelam,Colesevelam,colesevelam,DB00930,true,false,,false,accepted_exact_normalized_name
DDInter433,Colestipol,colestipol,Colestipol,colestipol,DB00375,true,false,,false,accepted_exact_normalized_name
DDInter434,Colistimethate,colistimethate,Colistimethate,colistimethate,DB01111,true,false,,false,accepted_exact_normalized_name
DDInter435,Collagenase clostridium histolyticum,collagenase clostridium histolyticum,Collagenase clostridium histolyticum,collagenase clostridium histolyticum,DB00048,true,false,,false,accepted_exact_normalized_name
DDInter437,Conestat alfa,conestat alfa,Conestat alfa,conestat alfa,DB09228,true,false,,false,accepted_exact_normalized_name
DDInter438,Conivaptan,conivaptan,Conivaptan,conivaptan,DB00872,true,false,,false,accepted_exact_normalized_name
DDInter439,Conjugated estrogens,conjugated estrogens,Conjugated estrogens,conjugated estrogens,DB00286,true,false,,false,accepted_exact_normalized_name
DDInter44,Alfuzosin,alfuzosin,Alfuzosin,alfuzosin,DB00346,true,false,,false,accepted_exact_normalized_name
DDInter441,Copanlisib,copanlisib,Copanlisib,copanlisib,DB12483,true,false,,false,accepted_exact_normalized_name
DDInter445,Corticotropin,corticotropin,Corticotropin,corticotropin,DB01285,true,false,,false,accepted_exact_normalized_name
DDInter448,Crizotinib,crizotinib,Crizotinib,crizotinib,DB08865,true,false,,false,accepted_exact_normalized_name
DDInter45,Alimemazine,alimemazine,Alimemazine,alimemazine,DB01246,true,false,,false,accepted_exact_normalized_name
DDInter451,Cyanocobalamin,cyanocobalamin,Cyanocobalamin,cyanocobalamin,DB00115,true,false,,false,accepted_exact_normalized_name
DDInter452,Cyclandelate,cyclandelate,Cyclandelate,cyclandelate,DB04838,true,false,,false,accepted_exact_normalized_name
DDInter453,Cyclizine,cyclizine,Cyclizine,cyclizine,DB01176,true,false,,false,accepted_exact_normalized_name
DDInter454,Cyclobenzaprine,cyclobenzaprine,Cyclobenzaprine,cyclobenzaprine,DB00924,true,false,,false,accepted_exact_normalized_name
DDInter456,Cyclophosphamide,cyclophosphamide,Cyclophosphamide,cyclophosphamide,DB00531,true,false,,false,accepted_exact_normalized_name
DDInter457,Cycloserine,cycloserine,Cycloserine,cycloserine,DB00260,true,false,,false,accepted_exact_normalized_name
DDInter458,Cyclosporine,cyclosporine,Cyclosporine,cyclosporine,DB00091,true,false,,false,accepted_exact_normalized_name
DDInter459,Cyproheptadine,cyproheptadine,Cyproheptadine,cyproheptadine,DB00434,true,false,,false,accepted_exact_normalized_name
DDInter46,Aliskiren,aliskiren,Aliskiren,aliskiren,DB09026,true,false,,false,accepted_exact_normalized_name
DDInter460,Cytarabine,cytarabine,Cytarabine,cytarabine,DB00987,true,false,,false,accepted_exact_normalized_name
DDInter462,Dabrafenib,dabrafenib,Dabrafenib,dabrafenib,DB08912,true,false,,false,accepted_exact_normalized_name
DDInter463,Dacarbazine,dacarbazine,Dacarbazine,dacarbazine,DB00851,true,false,,false,accepted_exact_normalized_name
DDInter464,Daclatasvir,daclatasvir,Daclatasvir,daclatasvir,DB09102,true,false,,false,accepted_exact_normalized_name
DDInter465,Dacomitinib,dacomitinib,Dacomitinib,dacomitinib,DB11963,true,false,,false,accepted_exact_normalized_name
DDInter466,Dactinomycin,dactinomycin,Dactinomycin,dactinomycin,DB00970,true,false,,false,accepted_exact_normalized_name
DDInter467,Dalbavancin,dalbavancin,Dalbavancin,dalbavancin,DB06219,true,false,,false,accepted_exact_normalized_name
DDInter468,Dalfampridine,dalfampridine,Dalfampridine,dalfampridine,DB06637,true,false,,false,accepted_exact_normalized_name
DDInter469,Dalfopristin,dalfopristin,Dalfopristin,dalfopristin,DB01764,true,false,,false,accepted_exact_normalized_name
DDInter470,Dalteparin,dalteparin,Dalteparin,dalteparin,DB06779,true,false,,false,accepted_exact_normalized_name
DDInter471,Danaparoid,danaparoid,Danaparoid,danaparoid,DB06754,true,false,,false,accepted_exact_normalized_name
DDInter472,Danazol,danazol,Danazol,danazol,DB01406,true,false,,false,accepted_exact_normalized_name
DDInter473,Dantrolene,dantrolene,Dantrolene,dantrolene,DB01219,true,false,,false,accepted_exact_normalized_name
DDInter474,Dapagliflozin,dapagliflozin,Dapagliflozin,dapagliflozin,DB06292,true,false,,false,accepted_exact_normalized_name
DDInter475,Dapsone,dapsone,Dapsone,dapsone,DB00250,true,false,,false,accepted_exact_normalized_name
DDInter477,Daptomycin,daptomycin,Daptomycin,daptomycin,DB00080,true,false,,false,accepted_exact_normalized_name
DDInter478,Daratumumab,daratumumab,Daratumumab,daratumumab,DB09331,true,false,,false,accepted_exact_normalized_name
DDInter479,Darbepoetin alfa,darbepoetin alfa,Darbepoetin alfa,darbepoetin alfa,DB00012,true,false,,false,accepted_exact_normalized_name
DDInter48,Allopurinol,allopurinol,Allopurinol,allopurinol,DB00437,true,false,,false,accepted_exact_normalized_name
DDInter480,Darifenacin,darifenacin,Darifenacin,darifenacin,DB00496,true,false,,false,accepted_exact_normalized_name
DDInter481,Darolutamide,darolutamide,Darolutamide,darolutamide,DB12941,true,false,,false,accepted_exact_normalized_name
DDInter482,Darunavir,darunavir,Darunavir,darunavir,DB01264,true,false,,false,accepted_exact_normalized_name
DDInter483,Dasabuvir,dasabuvir,Dasabuvir,dasabuvir,DB09183,true,false,,false,accepted_exact_normalized_name
DDInter484,Dasatinib,dasatinib,Dasatinib,dasatinib,DB01254,true,false,,false,accepted_exact_normalized_name
DDInter485,Daunorubicin,daunorubicin,Daunorubicin,daunorubicin,DB00694,true,false,,false,accepted_exact_normalized_name
DDInter487,Decitabine,decitabine,Decitabine,decitabine,DB01262,true,false,,false,accepted_exact_normalized_name
DDInter488,Deferasirox,deferasirox,Deferasirox,deferasirox,DB01609,true,false,,false,accepted_exact_normalized_name
DDInter489,Deferiprone,deferiprone,Deferiprone,deferiprone,DB08826,true,false,,false,accepted_exact_normalized_name
