DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,PrimeKG_node_A,PrimeKG_node_B,mapping_method_A,mapping_method_B,PrimeKG_known_overlap
DDInter469,Dalfopristin,DB01764,DDInter747,Fludrocortisone,DB00687,Moderate,4305,2810,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter766,Fluticasone,DB13867,Moderate,4305,2823,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter785,Fostamatinib,DB12010,Moderate,4305,4457,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter810,Gefitinib,DB00317,Moderate,4305,2938,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter822,Glasdegib,DB11978,Moderate,4305,3244,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter840,Granisetron,DB00889,Moderate,4305,4254,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter852,Halofantrine,DB01218,Major,4305,3781,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter884,Hydrocodone,DB00956,Major,4305,3915,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter885,Hydrocortisone,DB00741,Moderate,4305,2811,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter893,Hydroxychloroquine,DB01611,Moderate,4305,3130,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter909,Imatinib,DB00619,Moderate,4305,2990,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter915,Indacaterol,DB05039,Minor,4305,4329,exact normalized-name fallback,exact normalized-name fallback,false
DDInter469,Dalfopristin,DB01764,DDInter997,Ivacaftor,DB08820,Major,4305,3183,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter518,Dexfenfluramine,DB01191,Moderate,3551,3934,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter714,Fedratinib,DB12500,Major,3551,4033,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter717,Fenfluramine,DB00574,Moderate,3551,3740,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter808,Garlic,DB10532,Moderate,3551,9998,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter820,Ginseng,DB01404,Moderate,3551,5537,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter9,Acalabrutinib,DB11703,Major,3551,3233,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter926,Inotersen,DB14713,Major,3551,9218,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter954,Iodide I-131,DB09293,Moderate,3551,10287,exact normalized-name fallback,exact normalized-name fallback,false
DDInter470,Dalteparin,DB06779,DDInter969,Ipilimumab,DB06186,Major,3551,6774,exact normalized-name fallback,exact normalized-name fallback,false
DDInter471,Danaparoid,DB06754,DDInter714,Fedratinib,DB12500,Major,5612,4033,exact normalized-name fallback,exact normalized-name fallback,false
DDInter471,Danaparoid,DB06754,DDInter717,Fenfluramine,DB00574,Moderate,5612,3740,exact normalized-name fallback,exact normalized-name fallback,false
DDInter471,Danaparoid,DB06754,DDInter808,Garlic,DB10532,Moderate,5612,9998,exact normalized-name fallback,exact normalized-name fallback,false
DDInter471,Danaparoid,DB06754,DDInter820,Ginseng,DB01404,Moderate,5612,5537,exact normalized-name fallback,exact normalized-name fallback,false
DDInter471,Danaparoid,DB06754,DDInter9,Acalabrutinib,DB11703,Major,5612,3233,exact normalized-name fallback,exact normalized-name fallback,false
DDInter471,Danaparoid,DB06754,DDInter926,Inotersen,DB14713,Major,5612,9218,exact normalized-name fallback,exact normalized-name fallback,false
DDInter471,Danaparoid,DB06754,DDInter954,Iodide I-131,DB09293,Moderate,5612,10287,exact normalized-name fallback,exact normalized-name fallback,false
DDInter471,Danaparoid,DB06754,DDInter969,Ipilimumab,DB06186,Major,5612,6774,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter475,Dapsone,DB00250,Unknown,3311,3380,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter625,Elagolix,DB11979,Moderate,3311,4030,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter655,Epirubicin,DB00445,Moderate,3311,3502,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter743,Fluconazole,DB00196,Unknown,3311,3718,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter771,Folic acid,DB00158,Unknown,3311,3461,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter810,Gefitinib,DB00317,Moderate,3311,2938,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter822,Glasdegib,DB11978,Moderate,3311,3244,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter852,Halofantrine,DB01218,Major,3311,3781,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter855,Hemin,DB03404,Major,3311,9385,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter869,Human C1-esterase inhibitor,DB06404,Moderate,3311,4887,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter900,Ibuprofen,DB01050,Unknown,3311,3070,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter909,Imatinib,DB00619,Moderate,3311,2990,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter915,Indacaterol,DB05039,Minor,3311,4329,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter947,Interferon beta-1a,DB00060,Moderate,3311,4067,exact normalized-name fallback,exact normalized-name fallback,false
DDInter472,Danazol,DB01406,DDInter948,Interferon beta-1b,DB00068,Moderate,3311,4068,exact normalized-name fallback,exact normalized-name fallback,false
DDInter473,Dantrolene,DB01219,DDInter655,Epirubicin,DB00445,Moderate,3294,3502,exact normalized-name fallback,exact normalized-name fallback,false
DDInter473,Dantrolene,DB01219,DDInter670,Erythromycin,DB00199,Unknown,3294,3719,exact normalized-name fallback,exact normalized-name fallback,false
DDInter473,Dantrolene,DB01219,DDInter712,Famotidine,DB00927,Unknown,3294,4099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter473,Dantrolene,DB01219,DDInter826,Glipizide,DB01067,Unknown,3294,3076,exact normalized-name fallback,exact normalized-name fallback,false
DDInter473,Dantrolene,DB01219,DDInter905,Idelalisib,DB09054,Moderate,3294,3816,exact normalized-name fallback,exact normalized-name fallback,false
DDInter473,Dantrolene,DB01219,DDInter906,Ifosfamide,DB01181,Moderate,3294,3391,exact normalized-name fallback,exact normalized-name fallback,false
DDInter473,Dantrolene,DB01219,DDInter947,Interferon beta-1a,DB00060,Moderate,3294,4067,exact normalized-name fallback,exact normalized-name fallback,false
DDInter473,Dantrolene,DB01219,DDInter948,Interferon beta-1b,DB00068,Moderate,3294,4068,exact normalized-name fallback,exact normalized-name fallback,false
DDInter474,Dapagliflozin,DB06292,DDInter547,Diethylpropion,DB00937,Moderate,3984,6090,exact normalized-name fallback,exact normalized-name fallback,false
DDInter474,Dapagliflozin,DB06292,DDInter55,Alprostadil,DB00770,Moderate,3984,5002,exact normalized-name fallback,exact normalized-name fallback,false
DDInter474,Dapagliflozin,DB06292,DDInter642,Enfortumab vedotin,DB13007,Moderate,3984,4484,exact normalized-name fallback,exact normalized-name fallback,false
DDInter474,Dapagliflozin,DB06292,DDInter678,Esterified estrogens,DB09381,Moderate,3984,3302,exact normalized-name fallback,exact normalized-name fallback,false
DDInter474,Dapagliflozin,DB06292,DDInter681,Estramustine,DB01196,Moderate,3984,4275,exact normalized-name fallback,exact normalized-name fallback,false
DDInter474,Dapagliflozin,DB06292,DDInter820,Ginseng,DB01404,Moderate,3984,5537,exact normalized-name fallback,exact normalized-name fallback,false
DDInter474,Dapagliflozin,DB06292,DDInter915,Indacaterol,DB05039,Moderate,3984,4329,exact normalized-name fallback,exact normalized-name fallback,false
DDInter474,Dapagliflozin,DB06292,DDInter987,Isoprenaline,DB01064,Moderate,3984,4651,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter48,Allopurinol,DB00437,Unknown,3380,3694,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter489,Deferiprone,DB08826,Major,3380,4674,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter544,Didanosine,DB00900,Moderate,3380,3039,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter554,Digoxin,DB00390,Unknown,3380,4623,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter568,Dinutuximab,DB09077,Moderate,3380,9369,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter596,Doxorubicin,DB00997,Unknown,3380,3058,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter614,Echinacea,DB14240,Moderate,3380,4521,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter630,Elotuzumab,DB06317,Moderate,3380,8424,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter638,Enalapril,DB00584,Unknown,3380,2983,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter642,Enfortumab vedotin,DB13007,Moderate,3380,4484,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter666,Eribulin,DB08871,Moderate,3380,4811,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter689,Ethambutol,DB00330,Moderate,3380,9185,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter694,Ethionamide,DB00609,Moderate,3380,9123,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter70,Aminocaproic acid,DB00513,Unknown,3380,4633,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter707,Ezetimibe,DB00973,Unknown,3380,4260,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter711,Famciclovir,DB00426,Unknown,3380,4631,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter712,Famotidine,DB00927,Unknown,3380,4099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter72,Aminolevulinic acid,DB00855,Major,3380,4966,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter732,Fexofenadine,DB00950,Unknown,3380,3049,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter745,Fludarabine,DB01073,Moderate,3380,5755,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter777,Fosamprenavir,DB01319,Unknown,3380,4286,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter778,Fosaprepitant,DB06717,Moderate,3380,4361,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter785,Fostamatinib,DB12010,Moderate,3380,4457,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter79,Amlodipine,DB00381,Unknown,3380,3727,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter790,Furosemide,DB00695,Unknown,3380,3000,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter791,Gabapentin,DB00996,Unknown,3380,3492,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter794,Gadodiamide,DB00225,Unknown,3380,9568,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter806,Ganciclovir,DB01004,Moderate,3380,9046,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter842,Grepafloxacin,DB00365,Moderate,3380,4076,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter85,Amphotericin B,DB00681,Unknown,3380,4239,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter856,Heparin,DB01109,Unknown,3380,3293,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter882,Hydralazine,DB01275,Moderate,3380,3110,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter883,Hydrochlorothiazide,DB00999,Unknown,3380,3059,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter894,Hydroxyurea,DB01005,Unknown,3380,3917,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter942,"Interferon alfa-2a, Recombinant",DB00034,Moderate,3380,4064,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter943,Interferon alfa-2b,DB00105,Moderate,3380,4071,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter944,Interferon alfa-n1,DB00011,Moderate,3380,4061,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter946,Interferon alfacon-1,DB00069,Moderate,3380,4069,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter954,Iodide I-131,DB09293,Moderate,3380,10287,exact normalized-name fallback,exact normalized-name fallback,false
DDInter475,Dapsone,DB00250,DDInter969,Ipilimumab,DB06186,Moderate,3380,6774,exact normalized-name fallback,exact normalized-name fallback,false
DDInter477,Daptomycin,DB00080,DDInter692,Ethinylestradiol,DB00977,Moderate,9239,3053,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter489,Deferiprone,DB08826,Major,8941,4674,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter564,Dimethyl fumarate,DB08908,Moderate,8941,8909,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter574,Diroximel fumarate,DB14783,Moderate,8941,5919,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter687,Etanercept,DB00005,Major,8941,6366,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter735,Filgrastim,DB00099,Moderate,8941,5895,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter737,Fingolimod,DB08868,Major,8941,4612,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter806,Ganciclovir,DB01004,Moderate,8941,9046,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter858,Hepatitis A Vaccine,DB10989,Moderate,8941,9671,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter860,Hepatitis B Vaccine (Recombinant),DB11627,Moderate,8941,9685,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter867,Human adenovirus e serotype 4 strain cl-68578 antigen,DB14409,Moderate,8941,9729,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter905,Idelalisib,DB09054,Moderate,8941,3816,exact normalized-name fallback,exact normalized-name fallback,false
DDInter478,Daratumumab,DB09331,DDInter94,Anakinra,DB00026,Moderate,8941,6181,exact normalized-name fallback,exact normalized-name fallback,false
DDInter479,Darbepoetin alfa,DB00012,DDInter638,Enalapril,DB00584,Minor,6319,2983,exact normalized-name fallback,exact normalized-name fallback,false
DDInter479,Darbepoetin alfa,DB00012,DDInter781,Fosinopril,DB00492,Minor,6319,5470,exact normalized-name fallback,exact normalized-name fallback,false
DDInter479,Darbepoetin alfa,DB00012,DDInter869,Human C1-esterase inhibitor,DB06404,Moderate,6319,4887,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter490,Deferoxamine,DB00746,Unknown,3694,3695,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter506,Desloratadine,DB00967,Unknown,3694,6020,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter573,Dipyridamole,DB00975,Unknown,3694,5333,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter581,Dolasetron,DB00757,Unknown,3694,3903,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter616,Econazole,DB01127,Unknown,3694,3602,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter652,Epinephrine,DB00668,Unknown,3694,3590,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter659,Eptifibatide,DB00063,Unknown,3694,7478,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter670,Erythromycin,DB00199,Unknown,3694,3719,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter70,Aminocaproic acid,DB00513,Unknown,3694,4633,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter705,Exemestane,DB00990,Unknown,3694,3600,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter732,Fexofenadine,DB00950,Unknown,3694,3049,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter736,Finasteride,DB01216,Unknown,3694,3779,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter749,Flunisolide,DB00180,Unknown,3694,2797,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter766,Fluticasone,DB13867,Unknown,3694,2823,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter776,Formoterol,DB00983,Unknown,3694,3055,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter825,Glimepiride,DB00222,Unknown,3694,4553,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter831,Glyburide,DB01016,Unknown,3694,3063,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter840,Granisetron,DB00889,Unknown,3694,4254,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter856,Heparin,DB01109,Unknown,3694,3293,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter885,Hydrocortisone,DB00741,Unknown,3694,2811,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter888,Hydrocortisone butyrate,DB14540,Unknown,3694,2826,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter893,Hydroxychloroquine,DB01611,Unknown,3694,3130,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter908,Iloprost,DB01088,Unknown,3694,5005,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter95,Anastrozole,DB01217,Unknown,3694,3780,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter960,Iohexol,DB01362,Unknown,3694,10400,exact normalized-name fallback,exact normalized-name fallback,false
DDInter48,Allopurinol,DB00437,DDInter961,Iopamidol,DB08947,Unknown,3694,10401,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter484,Dasatinib,DB01254,Moderate,3886,3577,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter488,Deferasirox,DB01609,Moderate,3886,4121,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter513,Dexamethasone,DB01234,Moderate,3886,3103,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter598,Doxycycline,DB00254,Unknown,3886,4208,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter648,Entrectinib,DB11986,Moderate,3886,4456,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter649,Enzalutamide,DB08899,Moderate,3886,3191,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter670,Erythromycin,DB00199,Moderate,3886,3719,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter71,Aminoglutethimide,DB00357,Moderate,3886,4220,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter712,Famotidine,DB00927,Unknown,3886,4099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter732,Fexofenadine,DB00950,Unknown,3886,3049,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter743,Fluconazole,DB00196,Moderate,3886,3718,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter766,Fluticasone,DB13867,Unknown,3886,2823,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter771,Folic acid,DB00158,Unknown,3886,3461,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter785,Fostamatinib,DB12010,Moderate,3886,4457,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter843,Griseofulvin,DB00400,Moderate,3886,4079,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter900,Ibuprofen,DB01050,Unknown,3886,3070,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter905,Idelalisib,DB09054,Major,3886,3816,exact normalized-name fallback,exact normalized-name fallback,false
DDInter480,Darifenacin,DB00496,DDInter997,Ivacaftor,DB08820,Moderate,3886,3183,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter561,Diltiazem,DB00343,Minor,3253,2946,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter585,Doravirine,DB12301,Moderate,3253,3839,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter632,Eluxadoline,DB09272,Major,3253,5948,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter636,Empagliflozin,DB09038,Moderate,3253,4630,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter674,Eslicarbazepine,DB14575,Moderate,3253,4524,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter71,Aminoglutethimide,DB00357,Moderate,3253,4220,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter715,Felbamate,DB00949,Moderate,3253,4258,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter769,Fluvastatin,DB01095,Moderate,3253,3770,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter770,Fluvoxamine,DB00176,Minor,3253,3856,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter777,Fosamprenavir,DB01319,Minor,3253,4286,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter778,Fosaprepitant,DB06717,Minor,3253,4361,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter782,Fosnetupitant,DB14019,Minor,3253,4514,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter79,Amlodipine,DB00381,Minor,3253,3727,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter8,Abiraterone,DB05812,Minor,3253,3159,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter81,Amobarbital,DB01351,Moderate,3253,5849,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter833,Glycerol phenylbutyrate,DB08909,Moderate,3253,3508,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter843,Griseofulvin,DB00400,Moderate,3253,4079,exact normalized-name fallback,exact normalized-name fallback,false
DDInter481,Darolutamide,DB12941,DDInter90,Amprenavir,DB00701,Minor,3253,3749,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter488,Deferasirox,DB01609,Moderate,3109,4121,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter542,Dicoumarol,DB00266,Moderate,3109,2926,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter640,Encorafenib,DB11718,Major,3109,4026,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter649,Enzalutamide,DB08899,Moderate,3109,3191,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter655,Epirubicin,DB00445,Moderate,3109,3502,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter71,Aminoglutethimide,DB00357,Moderate,3109,4220,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter714,Fedratinib,DB12500,Minor,3109,4033,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter766,Fluticasone,DB13867,Moderate,3109,2823,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter785,Fostamatinib,DB12010,Moderate,3109,4457,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter810,Gefitinib,DB00317,Moderate,3109,2938,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter822,Glasdegib,DB11978,Moderate,3109,3244,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter840,Granisetron,DB00889,Moderate,3109,4254,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter843,Griseofulvin,DB00400,Moderate,3109,4079,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter852,Halofantrine,DB01218,Major,3109,3781,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter893,Hydroxychloroquine,DB01611,Moderate,3109,3130,exact normalized-name fallback,exact normalized-name fallback,false
