Drug_A,DrugBank_ID_A,PrimeKG_node_A,Drug_B,DrugBank_ID_B,PrimeKG_node_B,mapping_method_A,mapping_method_B,source_row_count,unique_description_count,PrimeKG_train_overlap,PrimeKG_known_overlap
Levofloxacin,DB01137,3092,Rosuvastatin,DB01098,3081,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Seratrodast,DB06739,3398,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Sertraline,DB01104,3082,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Silodosin,DB06207,4340,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Simvastatin,DB00641,3744,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Sodium bicarbonate,DB01390,9071,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Suprofen,DB00870,3035,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Teriflunomide,DB08880,4149,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Tranilast,DB07615,4369,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Tromethamine,DB03754,8334,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Ubidecarenone,DB09270,2891,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Ulobetasol,DB00596,2805,exact normalized-name,exact normalized-name,1,1,False,False
Levofloxacin,DB01137,3092,Vincristine,DB00541,3738,exact normalized-name,exact normalized-name,1,1,False,False
Levomefolic acid,DB11256,3516,Pyrimethamine,DB00205,4591,exact normalized-name,exact normalized-name,1,1,False,False
Levomenol,DB13153,9030,Teriflunomide,DB08880,4149,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Metipranolol,DB01214,3939,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Olaparib,DB09074,3819,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Oxetacaine,DB12532,4474,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Oxybuprocaine,DB00892,3633,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Palbociclib,DB09073,3195,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Pramocaine,DB09345,8976,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Prilocaine,DB00750,5353,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Proparacaine,DB00807,5328,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Propoxycaine,DB09342,4549,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Simeprevir,DB06290,3165,exact normalized-name,exact normalized-name,1,1,False,False
Levomilnacipran,DB08918,4005,Tetracaine,DB09085,6435,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Nefazodone,DB01149,3929,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Netupitant,DB09048,4010,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Nilotinib,DB04868,3970,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Palbociclib,DB09073,3195,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Pentaerythritol tetranitrate,DB06154,3420,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Posaconazole,DB01263,4285,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Protocatechualdehyde,DB11268,9481,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Ranolazine,DB00243,3320,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Simeprevir,DB06290,3165,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Ticlopidine,DB00208,3554,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Tipiracil,DB09343,8000,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Tipranavir,DB00932,3913,exact normalized-name,exact normalized-name,1,1,False,False
Levonorgestrel,DB00367,3726,Venlafaxine,DB00285,3870,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Lidocaine,DB00281,3723,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Loratadine,DB00455,3733,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Mepivacaine,DB00961,5329,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Oxetacaine,DB12532,4474,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Oxybuprocaine,DB00892,3633,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Pramocaine,DB09345,8976,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Prilocaine,DB00750,5353,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Proparacaine,DB00807,5328,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Propoxycaine,DB09342,4549,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Rilpivirine,DB08864,3186,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Ropivacaine,DB00296,4075,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Tetrabenazine,DB04844,3968,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Tetracaine,DB09085,6435,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Tropicamide,DB00809,4848,exact normalized-name,exact normalized-name,1,1,False,False
Levorphanol,DB00854,5934,Vemurafenib,DB08881,3188,exact normalized-name,exact normalized-name,1,1,False,False
Levosalbutamol,DB13139,4037,Pravastatin,DB00175,6190,exact normalized-name,exact normalized-name,1,1,False,False
Levosalbutamol,DB13139,4037,Ubidecarenone,DB09270,2891,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Lopinavir,DB01601,3129,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Lumacaftor,DB09280,3210,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Magnesium salicylate,DB01397,3123,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Magnesium sulfate,DB00653,8952,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Netupitant,DB09048,4010,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Nevirapine,DB00238,2921,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Olaparib,DB09074,3819,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Palbociclib,DB09073,3195,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Pentobarbital,DB00312,4213,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Posaconazole,DB01263,4285,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Ranolazine,DB00243,3320,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Rifabutin,DB00615,4235,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Rifapentine,DB01201,4277,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Saquinavir,DB01232,3102,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Sildenafil,DB00203,3720,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Stiripentol,DB09118,4014,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Telaprevir,DB05521,3158,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Telithromycin,DB00976,4261,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Ticlopidine,DB00208,3554,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Venlafaxine,DB00285,3870,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Voriconazole,DB00582,3385,exact normalized-name,exact normalized-name,1,1,False,False
Levothyroxine,DB00451,2843,Ziprasidone,DB00246,2923,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Lithium cation,DB01356,6611,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Lopinavir,DB01601,3129,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Loratadine,DB00455,3733,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Lormetazepam,DB13872,8923,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Loxapine,DB00408,4794,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Lumacaftor,DB09280,3210,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Lumiracoxib,DB01283,4112,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Lurasidone,DB08815,4373,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Malathion,DB00772,4092,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Mepivacaine,DB00961,5329,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Meprobamate,DB00371,5847,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Metaxalone,DB00660,9128,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Methadyl acetate,DB01433,6507,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Methocarbamol,DB00423,5573,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Metyrosine,DB00765,6220,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Milnacipran,DB04896,4325,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Minocycline,DB01017,4697,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Mitotane,DB00648,2808,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Molindone,DB01618,5100,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Morphine,DB00295,2933,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Nabilone,DB00486,4559,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Nalbuphine,DB00844,5933,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Nintedanib,DB09079,3196,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Nitrous acid,DB09112,5213,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Normethadone,DB11609,9777,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Oxaliplatin,DB00526,3519,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Oxazepam,DB00842,3029,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Oxetacaine,DB12532,4474,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Oxybuprocaine,DB00892,3633,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Palbociclib,DB09073,3195,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pantoprazole,DB00213,4203,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pentazocine,DB00652,5289,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pioglitazone,DB01132,3089,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pipamperone,DB09286,4799,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pitavastatin,DB08860,3185,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pizotifen,DB06153,4687,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Posaconazole,DB01263,4285,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pramipexole,DB00413,5625,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pramocaine,DB09345,8976,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pravastatin,DB00175,6190,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Prazepam,DB01588,4300,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Procaine,DB00721,3628,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Proparacaine,DB00807,5328,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Propoxycaine,DB09342,4549,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Prucalopride,DB06480,3167,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pyrazinamide,DB00339,3693,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Pyrimethamine,DB00205,4591,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Quazepam,DB01589,4301,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Remifentanil,DB00899,5935,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Rifabutin,DB00615,4235,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Rifapentine,DB01201,4277,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Rifaximin,DB01220,4279,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Rizatriptan,DB00953,3685,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Scopolamine,DB00747,4846,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Sevoflurane,DB01236,3105,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Silodosin,DB06207,4340,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Sodium oxybate,DB09072,3427,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Sufentanil,DB00708,4242,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Sulfisoxazole,DB00263,4554,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Sulpiride,DB00391,3622,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Suvorexant,DB09034,4394,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Temazepam,DB00231,4204,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Tenofovir disoproxil,DB00300,4672,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Tetracaine,DB09085,6435,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Thiotepa,DB04572,3651,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Tiapride,DB13025,6198,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Ticagrelor,DB08816,3182,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Tolbutamide,DB01124,3087,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Tolcapone,DB00323,4555,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Tolperisone,DB06264,4139,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Tolvaptan,DB06212,4341,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Topiroxostat,DB01685,3135,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Topotecan,DB01030,4264,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Toremifene,DB00539,4227,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Trichloroethylene,DB13323,10116,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Triflupromazine,DB00508,3624,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Trimethoprim,DB00440,4082,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Triprolidine,DB00427,6015,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Ubidecarenone,DB09270,2891,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Ulipristal,DB08867,3187,exact normalized-name,exact normalized-name,1,1,False,False
Lidocaine,DB00281,3723,Valsartan,DB00177,4552,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Masoprocol,DB00179,3438,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Milrinone,DB00235,6003,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Mycophenolate mofetil,DB00688,3747,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Mycophenolic acid,DB01024,4625,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Nepafenac,DB06802,4782,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Niflumic acid,DB04552,4626,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Pentaerythritol tetranitrate,DB06154,3420,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Pimecrolimus,DB00337,4215,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Pirfenidone,DB04951,3154,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Protocatechualdehyde,DB11268,9481,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Rosiglitazone,DB00412,2948,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Selexipag,DB11362,4425,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Seratrodast,DB06739,3398,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Suprofen,DB00870,3035,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Teriflunomide,DB08880,4149,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Treprostinil,DB00374,4556,exact normalized-name,exact normalized-name,1,1,False,False
Limaprost,DB09211,5006,Zileuton,DB00744,3009,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Lisuride,DB00589,4231,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Nevirapine,DB00238,2921,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Nicergoline,DB00699,3898,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Pergolide,DB01186,4273,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Pitavastatin,DB08860,3185,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Riociguat,DB08931,3192,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Streptozocin,DB00428,4081,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Triazolam,DB00897,3759,exact normalized-name,exact normalized-name,1,1,False,False
Linagliptin,DB08882,4381,Zidovudine,DB00495,2964,exact normalized-name,exact normalized-name,1,1,False,False
Liothyronine,DB00279,2842,Mirtazapine,DB00370,3877,exact normalized-name,exact normalized-name,1,1,False,False
Liotrix,DB01583,2847,Mirtazapine,DB00370,3877,exact normalized-name,exact normalized-name,1,1,False,False
Liotrix,DB01583,2847,Sofosbuvir,DB08934,3497,exact normalized-name,exact normalized-name,1,1,False,False
Liotrix,DB01583,2847,Venlafaxine,DB00285,3870,exact normalized-name,exact normalized-name,1,1,False,False
Lipoic acid,DB00166,4053,Magnesium hydroxide,DB09104,9159,exact normalized-name,exact normalized-name,1,1,False,False
Lipoic acid,DB00166,4053,Magnesium oxide,DB01377,9145,exact normalized-name,exact normalized-name,1,1,False,False
Lipoic acid,DB00166,4053,Magnesium salicylate,DB01397,3123,exact normalized-name,exact normalized-name,1,1,False,False
Lipoic acid,DB00166,4053,Magnesium sulfate,DB00653,8952,exact normalized-name,exact normalized-name,1,1,False,False
Lisdexamfetamine,DB01255,3942,Tranilast,DB07615,4369,exact normalized-name,exact normalized-name,1,1,False,False
Lisdexamfetamine,DB01255,3942,Tromethamine,DB03754,8334,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Lovastatin,DB00227,2918,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Masoprocol,DB00179,3438,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Mestranol,DB01357,4290,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Nafamostat,DB12598,4965,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Nepafenac,DB06802,4782,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Niflumic acid,DB04552,4626,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Pimecrolimus,DB00337,4215,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Pirfenidone,DB04951,3154,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Resveratrol,DB02709,2855,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Rosuvastatin,DB01098,3081,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Seratrodast,DB06739,3398,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Simvastatin,DB00641,3744,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Suprofen,DB00870,3035,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Teriflunomide,DB08880,4149,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Terlipressin,DB02638,5306,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Theophylline,DB00277,3567,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Tibolone,DB09070,3407,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Tipranavir,DB00932,3913,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Trolamine salicylate,DB11079,4788,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Valproic acid,DB00313,2936,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Zidovudine,DB00495,2964,exact normalized-name,exact normalized-name,1,1,False,False
Lisinopril,DB00722,5473,Zileuton,DB00744,3009,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Lomitapide,DB08827,4374,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Lomustine,DB01206,3937,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Loratadine,DB00455,3733,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Lumacaftor,DB09280,3210,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Methazolamide,DB00703,5575,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Methylprednisolone,DB00959,3052,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Metronidazole,DB00916,3763,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Metyrapone,DB01011,3513,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Mitotane,DB00648,2808,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Mitoxantrone,DB01204,3574,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Modafinil,DB00745,3751,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Nicotinamide,DB02701,3962,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Nitric Oxide,DB00435,3417,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Norfloxacin,DB01059,4105,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Olaparib,DB09074,3819,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Osimertinib,DB09330,4160,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Paclitaxel,DB01229,3575,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Palbociclib,DB09073,3195,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Paramethasone,DB01384,2818,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Pilocarpine,DB01085,4266,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Pravastatin,DB00175,6190,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Prednisolone,DB00860,2813,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Prednisone,DB00635,2807,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Quinupristin,DB01369,4291,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Raloxifene,DB00481,2962,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Regorafenib,DB08896,4382,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Repaglinide,DB00912,3042,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Resveratrol,DB02709,2855,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Rifabutin,DB00615,4235,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Rifampicin,DB01045,3069,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Rifapentine,DB01201,4277,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Rivastigmine,DB00989,5957,exact normalized-name,exact normalized-name,1,1,False,False
